Date,open,high,low,close,volume,dividends,stock splits
1996-11-22 00:00:00-05:00,2.622084379196167,2.622084379196167,2.622084379196167,2.622084379196167,27600,0.0,0.0
1996-11-25 00:00:00-05:00,2.6297225130055066,2.647542238235473,2.6297225130055066,2.6475422382354736,134400,0.0,0.0
1996-11-26 00:00:00-05:00,2.6475413346087113,2.6475413346087113,2.614447570476793,2.6322669982910156,3405600,0.0,0.0
1996-11-27 00:00:00-05:00,2.632267450434626,2.7239131927490234,2.624630426630836,2.7239131927490234,12735600,0.0,0.0
1996-11-28 00:00:00-05:00,2.7137297453256726,2.7722808213757966,2.7137297453256726,2.7620978355407715,889200,0.0,0.0
1996-11-29 00:00:00-05:00,2.762098791981929,2.851199147723877,2.762098791981929,2.810467481613159,8145600,0.0,0.0
1996-12-02 00:00:00-05:00,2.8104657049079957,2.8104657049079957,2.7850083932655427,2.80791974067688,3350400,0.0,0.0
1996-12-03 00:00:00-05:00,2.8384690967676183,2.9021121002050823,2.8053753409541504,2.8130123615264893,34188000,0.0,0.0
1996-12-04 00:00:00-05:00,2.8053759406597125,2.8053759406597125,2.662815570831299,2.662815570831299,7599600,0.0,0.0
1996-12-05 00:00:00-05:00,2.6704821233913796,2.6704821233913796,2.540152324853513,2.6065948009490967,4458000,0.016667,0.0
1996-12-06 00:00:00-05:00,2.5299303955554318,2.6014840604876546,2.5171531642833043,2.5810399055480957,4011600,0.0,0.0
1996-12-09 00:00:00-05:00,2.5810403418215824,2.683259963989258,2.5810403418215824,2.683259963989258,2860800,0.0,0.0
1996-12-10 00:00:00-05:00,2.6832608439930286,2.6832608439930286,2.657705783843994,2.657705783843994,3447600,0.0,0.0
1996-12-11 00:00:00-05:00,2.632150000444915,2.632150000444915,2.555485443003841,2.5810399055480957,5535600,0.0,0.0
1996-12-12 00:00:00-05:00,2.593818656020217,2.6014849975449166,2.5299313068389893,2.5299313068389893,4408800,0.0,0.0
1996-12-13 00:00:00-05:00,2.5248187014876433,2.5248187014876433,2.45326505927169,2.4864864349365234,4390800,0.0,0.0
1996-12-16 00:00:00-05:00,2.486487679632931,2.499264913244729,2.4404890537261963,2.4404890537261963,3745200,0.0,0.0
1996-12-17 00:00:00-05:00,2.440489574802204,2.5427086353302,2.440489574802204,2.5427086353302,4257600,0.0,0.0
1996-12-18 00:00:00-05:00,2.555485443003841,2.5810399055480957,2.555485443003841,2.5810399055480957,1821600,0.0,0.0
1996-12-19 00:00:00-05:00,2.586151084180549,2.644926926146059,2.586151084180549,2.6321496963500977,1512000,0.0,0.0
1996-12-20 00:00:00-05:00,2.657706335430351,2.7343709468841553,2.6423733546491337,2.7343709468841553,2404800,0.0,0.0
1996-12-23 00:00:00-05:00,2.721593027096181,2.729259369346553,2.7037043102742233,2.7113709449768066,348000,0.0,0.0
1996-12-24 00:00:00-05:00,2.72159289560618,2.73437013207282,2.7139265537261963,2.7139265537261963,160800,0.0,0.0
1996-12-27 00:00:00-05:00,2.7139261133727195,2.721592454008786,2.698593139648437,2.6985931396484375,549600,0.0,0.0
1996-12-30 00:00:00-05:00,2.6960369821234025,2.6960369821234025,2.657704699984661,2.6602604389190674,1230000,0.0,0.0
1996-12-31 00:00:00-05:00,2.6602595942897573,2.6679259313026114,2.642370889689077,2.6628153324127197,282000,0.0,0.0
1997-01-02 00:00:00-05:00,2.6500384998806603,2.6653711795806885,2.6449276066473173,2.6653711795806885,573600,0.0,0.0
1997-01-03 00:00:00-05:00,2.667926918649479,2.6883707840349693,2.657704839730674,2.6653711795806885,484800,0.0,0.0
1997-01-06 00:00:00-05:00,2.6398174927038984,2.6551504693824324,2.61937332883105,2.627039670944214,6752400,0.0,0.0
1997-01-07 00:00:00-05:00,2.6321497274981405,2.6321497274981405,2.5938174527525564,2.616816759109497,1797600,0.0,0.0
1997-01-08 00:00:00-05:00,2.6168173915200064,2.6168173915200064,2.5912623405456547,2.5912623405456543,3697200,0.0,0.0
1997-01-09 00:00:00-05:00,2.5759293937904904,2.5861517652233283,2.54270800266831,2.568263053894043,5066400,0.0,0.0
1997-01-10 00:00:00-05:00,2.565707289571303,2.5912623405456547,2.5503743174771154,2.5912623405456543,394800,0.0,0.0
1997-01-13 00:00:00-05:00,2.5912614744457727,2.596372365951538,2.5810393989822216,2.596372365951538,230400,0.0,0.0
1997-01-14 00:00:00-05:00,2.5963733143919465,2.683259963989258,2.5963733143919465,2.683259963989258,1554000,0.0,0.0
1997-01-15 00:00:00-05:00,2.6832602730471207,2.7088153277585336,2.6781493790857023,2.7011489868164062,2694000,0.0,0.0
1997-01-16 00:00:00-05:00,2.7088148095559332,2.7088148095559332,2.667926788330078,2.667926788330078,978000,0.0,0.0
1997-01-17 00:00:00-05:00,2.673038505581442,2.6832605871530495,2.662817008914225,2.670483350753784,882000,0.0,0.0
1997-01-20 00:00:00-05:00,2.662816461430104,2.670482801693438,2.6372614089813893,2.6525940895080566,915600,0.0,0.0
1997-01-21 00:00:00-05:00,2.6474842861983814,2.6628172637973577,2.6372622036483233,2.657705783843994,219600,0.0,0.0
1997-01-22 00:00:00-05:00,2.6832598090974478,2.7343693247788496,2.6832598090974478,2.708814859390259,2151600,0.0,0.0
1997-01-23 00:00:00-05:00,2.7088152910100907,2.823812158294892,2.7088152910100907,2.790590763092041,4162800,0.0,0.0
1997-01-24 00:00:00-05:00,2.759924279653244,2.8008123002177046,2.759924279653244,2.780367851257324,897600,0.0,0.0
1997-01-27 00:00:00-05:00,2.7854779918496795,2.7854779918496795,2.7752559185028076,2.7752559185028076,1796400,0.0,0.0
1997-01-28 00:00:00-05:00,2.775257250808404,2.7982565613150947,2.775257250808404,2.780367851257324,2115600,0.0,0.0
1997-01-29 00:00:00-05:00,2.762477653849674,2.785476944668761,2.7471446958196664,2.757366180419922,6702000,0.0,0.0
1997-01-30 00:00:00-05:00,2.7548133767576424,2.7727015018463135,2.7471470374339257,2.7727015018463135,466800,0.0,0.0
1997-01-31 00:00:00-05:00,2.7701474810263873,2.775258375999551,2.708815863991768,2.7369260787963867,1822800,0.0,0.0
1997-02-03 00:00:00-05:00,2.7369248334250793,2.7369248334250793,2.7113697852830287,2.7164809703826904,8276400,0.0,0.0
