Date,open,high,low,close,volume,dividends,stock splits
1996-08-06 00:00:00-04:00,0.13963168859481812,0.13963168859481812,0.13963168859481812,0.13963168859481812,0,0.0,0.0
1996-08-07 00:00:00-04:00,0.13963168859481812,0.13963168859481812,0.13963168859481812,0.13963168859481812,4800,0.0,0.0
1996-08-08 00:00:00-04:00,0.13963168859481812,0.13963168859481812,0.13963168859481812,0.13963168859481812,0,0.0,0.0
1996-08-09 00:00:00-04:00,0.13963168859481812,0.13963168859481812,0.13963168859481812,0.13963168859481812,0,0.0,0.0
1996-08-12 00:00:00-04:00,0.13963168859481812,0.13963168859481812,0.13963168859481812,0.13963168859481812,0,0.0,0.0
1996-08-13 00:00:00-04:00,0.13963168859481812,0.13963168859481812,0.13963168859481812,0.13963168859481812,14400,0.0,0.0
1996-08-14 00:00:00-04:00,0.13963168859481812,0.13963168859481812,0.13963168859481812,0.13963168859481812,0,0.0,0.0
1996-08-15 00:00:00-04:00,0.13963168859481812,0.13963168859481812,0.13963168859481812,0.13963168859481812,0,0.0,0.0
1996-08-16 00:00:00-04:00,0.13963168859481812,0.13963168859481812,0.13963168859481812,0.13963168859481812,0,0.0,0.0
1996-08-19 00:00:00-04:00,0.13783034682273865,0.13783034682273865,0.13783034682273865,0.13783034682273865,24000,0.0,0.0
1996-08-20 00:00:00-04:00,0.13783034682273865,0.13783034682273865,0.13783034682273865,0.13783034682273865,24000,0.0,0.0
1996-08-21 00:00:00-04:00,0.1423342939642041,0.1459379941225052,0.1423342939642041,0.1459379941225052,124800,0.0,0.0
1996-08-22 00:00:00-04:00,0.1459379941225052,0.1459379941225052,0.1459379941225052,0.1459379941225052,0,0.0,0.0
1996-08-23 00:00:00-04:00,0.1459379941225052,0.1459379941225052,0.1459379941225052,0.1459379941225052,0,0.0,0.0
1996-08-26 00:00:00-04:00,0.1459379587900776,0.1522442102432251,0.1459379587900776,0.1522442102432251,235200,0.0,0.0
1996-08-27 00:00:00-04:00,0.1567481905221939,0.1567481905221939,0.1567481905221939,0.1567481905221939,24000,0.0,0.0
1996-08-28 00:00:00-04:00,0.15494681894779205,0.15494681894779205,0.15494681894779205,0.15494681894779205,24000,0.0,0.0
1996-08-29 00:00:00-04:00,0.15494681894779205,0.15494681894779205,0.15494681894779205,0.15494681894779205,0,0.0,0.0
1996-08-30 00:00:00-04:00,0.1567481905221939,0.1567481905221939,0.1567481905221939,0.1567481905221939,19200,0.0,0.0
1996-09-03 00:00:00-04:00,0.1567481905221939,0.1567481905221939,0.1567481905221939,0.1567481905221939,0,0.0,0.0
1996-09-04 00:00:00-04:00,0.1567481905221939,0.1567481905221939,0.1567481905221939,0.1567481905221939,0,0.0,0.0
1996-09-05 00:00:00-04:00,0.1567481905221939,0.1567481905221939,0.1567481905221939,0.1567481905221939,0,0.0,0.0
1996-09-06 00:00:00-04:00,0.1567481905221939,0.1567481905221939,0.1567481905221939,0.1567481905221939,0,0.0,0.0
1996-09-09 00:00:00-04:00,0.1567481905221939,0.1567481905221939,0.1567481905221939,0.1567481905221939,0,0.0,0.0
1996-09-10 00:00:00-04:00,0.1567481905221939,0.1567481905221939,0.1567481905221939,0.1567481905221939,0,0.0,0.0
1996-09-11 00:00:00-04:00,0.1567481905221939,0.1567481905221939,0.1567481905221939,0.1567481905221939,0,0.0,0.0
1996-09-12 00:00:00-04:00,0.1567481905221939,0.1567481905221939,0.1567481905221939,0.1567481905221939,0,0.0,0.0
1996-09-13 00:00:00-04:00,0.1567481905221939,0.1567481905221939,0.1567481905221939,0.1567481905221939,0,0.0,0.0
1996-09-16 00:00:00-04:00,0.1567481905221939,0.1567481905221939,0.1567481905221939,0.1567481905221939,0,0.0,0.0
1996-09-17 00:00:00-04:00,0.1567481905221939,0.1567481905221939,0.1567481905221939,0.1567481905221939,0,0.0,0.0
1996-09-18 00:00:00-04:00,0.1567481905221939,0.1567481905221939,0.1567481905221939,0.1567481905221939,0,0.0,0.0
1996-09-19 00:00:00-04:00,0.15314449739889277,0.15314449739889277,0.14954166114330292,0.14954166114330292,96000,0.0,0.0
1996-09-20 00:00:00-04:00,0.14954166114330292,0.14954166114330292,0.14954166114330292,0.14954166114330292,0,0.0,0.0
1996-09-23 00:00:00-04:00,0.15314452350139618,0.15314452350139618,0.15314452350139618,0.15314452350139618,9600,0.0,0.0
1996-09-24 00:00:00-04:00,0.14864054322242737,0.14864054322242737,0.14864054322242737,0.14864054322242737,48000,0.0,0.0
1996-09-25 00:00:00-04:00,0.14864054322242737,0.14864054322242737,0.14864054322242737,0.14864054322242737,0,0.0,0.0
